time_s,P_ref,P_cmd,P_fw,P_mech,P_loss,P_loss_base,P_loss_standby,P_loss_bearing,P_loss_windage,P_loss_motor,P_loss_converter,P_loss_conversion,P_loss_total,omega,rpm,soc,energy_kwh,usable_energy_kwh,torque,dc_bus_voltage_v,charge_enabled,discharge_enabled,limit_reason_code,rated_limit_w,torque_limit_w,motor_current_limit_w,converter_current_limit_w,hardware_limit_w,soc_discharge_limit_w,soc_charge_limit_w,discharge_limit_w,charge_limit_w,dc_bus_load_power_w,dc_bus_source_power_w,dc_bus_balance_power_w,dc_bus_net_power_w
705.1,474.37516,474.37516,476.84821,-522.97456,105.11273,105.11273,50,22.14912,32.963606,31.378474,14.747883,46.126356,151.23908,1488.2412,14211.656,0.64404922,0.76904922,0.64404922,0.35140445,403.68302,1,1,0,5000,12650.193,23812.129,16147.587,5000,5000,5000,5000,5000,530.52623,0,530.52623,-53.67802
705.2,474.59995,474.59995,476.63426,-522.73992,105.1111,105.1111,50,22.148617,32.962484,31.364395,14.741266,46.105661,151.21676,1488.2243,14211.495,0.64403178,0.76903178,0.64403178,0.35125076,403.67621,1,1,0,5000,12650.05,23811.859,16147.321,5000,5000,5000,5000,5000,531.64889,0,531.64889,-55.014629
705.3,474.85992,474.85992,476.46541,-522.55473,105.10948,105.10948,50,22.148115,32.961363,31.353284,14.736043,46.089327,151.19881,1488.2074,14211.334,0.64401434,0.76901434,0.64401434,0.35113031,403.66923,1,1,0,5000,12649.906,23811.589,16147.048,5000,5000,5000,5000,5000,532.77731,0,532.77731,-56.311907
705.4,475.15414,475.15414,476.34062,-522.41788,105.10785,105.10785,50,22.147613,32.960242,31.345073,14.732184,46.077257,151.18511,1488.1905,14211.173,0.64399691,0.76899691,0.64399691,0.35104233,403.6621,1,1,0,5000,12649.763,23811.319,16146.769,5000,5000,5000,5000,5000,533.91145,0,533.91145,-57.570831
705.5,475.48171,475.48171,476.25889,-522.32824,105.10623,105.10623,50,22.147111,32.959121,31.339694,14.729656,46.06935,151.17558,1488.1737,14211.012,0.64397948,0.76897948,0.64397948,0.35098607,403.65482,1,1,0,5000,12649.62,23811.049,16146.484,5000,5000,5000,5000,5000,535.05125,0,535.05125,-58.792366
705.6,475.84175,475.84175,476.21919,-522.2847,105.10461,105.10461,50,22.146609,32.958001,31.337082,14.728429,46.065511,151.17012,1488.1568,14210.851,0.64396205,0.76896205,0.64396205,0.35096079,403.64739,1,1,0,5000,12649.476,23810.779,16146.193,5000,5000,5000,5000,5000,536.19665,0,536.19665,-59.977463
705.7,476.2334,476.2334,476.22054,-522.28618,105.10299,105.10299,50,22.146107,32.95688,31.337171,14.72847,46.065641,151.16863,1488.14,14210.69,0.64394463,0.76894463,0.64394463,0.35096577,403.63982,1,1,0,5000,12649.333,23810.509,16145.896,5000,5000,5000,5000,5000,537.3476,0,537.3476,-61.127058
705.8,476.65584,476.65584,476.26197,-522.33161,105.10137,105.10137,50,22.145605,32.95576,31.339897,14.729752,46.069648,151.17101,1488.1231,14210.529,0.6439272,0.7689272,0.6439272,0.35100028,403.63211,1,1,0,5000,12649.19,23810.239,16145.593,5000,5000,5000,5000,5000,538.50404,0,538.50404,-62.242072
705.9,477.10824,477.10824,476.3425,-522.41994,105.09974,105.09974,50,22.145103,32.95464,31.345196,14.732242,46.077439,151.17718,1488.1062,14210.368,0.64390977,0.76890977,0.64390977,0.35106361,403.62426,1,1,0,5000,12649.046,23809.969,16145.284,5000,5000,5000,5000,5000,539.66591,0,539.66591,-63.323411
706,477.58982,477.58982,476.4612,-522.55012,105.09812,105.09812,50,22.144601,32.953519,31.353007,14.735913,46.08892,151.18704,1488.0894,14210.207,0.64389233,0.76889233,0.64389233,0.35115507,403.61629,1,1,0,5000,12648.903,23809.7,16144.971,5000,5000,5000,5000,5000,540.83316,0,540.83316,-64.371962
706.1,478.0998,478.0998,476.61713,-522.72114,105.0965,105.0965,50,22.144099,32.952398,31.363268,14.740736,46.104004,151.2005,1488.0725,14210.045,0.64387489,0.76887489,0.64387489,0.35127398,403.60819,1,1,0,5000,12648.759,23809.43,16144.652,5000,5000,5000,5000,5000,542.00573,0,542.00573,-65.3886
706.2,478.63742,478.63742,476.80939,-522.93199,105.09487,105.09487,50,22.143597,32.951277,31.375919,14.746682,46.122601,151.21748,1488.0556,14209.884,0.64385745,0.76885745,0.64385745,0.35141966,403.59997,1,1,0,5000,12648.616,23809.16,16144.328,5000,5000,5000,5000,5000,543.18356,0,543.18356,-66.374177
706.3,479.20197,479.20197,477.03707,-523.1817,105.09325,105.09325,50,22.143095,32.950156,31.390902,14.753724,46.144626,151.23788,1488.0387,14209.723,0.64384,0.76884,0.64384,0.35159146,403.59163,1,1,0,5000,12648.473,23808.89,16143.999,5000,5000,5000,5000,5000,544.3666,0,544.3666,-67.329533
706.4,479.79272,479.79272,477.29931,-523.4693,105.09163,105.09163,50,22.142592,32.949034,31.408158,14.761834,46.169992,151.26162,1488.0218,14209.562,0.64382254,0.76882254,0.64382254,0.35178873,403.58317,1,1,0,5000,12648.329,23808.619,16143.665,5000,5000,5000,5000,5000,545.55479,0,545.55479,-68.255486
706.5,480.40899,480.40899,477.59523,-523.79385,105.09,105.09,50,22.142089,32.947911,31.427631,14.770987,46.198618,151.28862,1488.0049,14209.4,0.64380507,0.76880507,0.64380507,0.35201084,403.5746,1,1,0,5000,12648.185,23808.349,16143.327,5000,5000,5000,5000,5000,546.74807,0,546.74807,-69.15284
706.6,481.0501,481.0501,477.92401,-524.15443,105.08837,105.08837,50,22.141586,32.946788,31.449266,14.781155,46.230421,151.31879,1487.988,14209.239,0.64378759,0.76878759,0.64378759,0.35225716,403.56593,1,1,0,5000,12648.042,23808.078,16142.984,5000,5000,5000,5000,5000,547.94638,0,547.94638,-70.022377
706.7,481.7154,481.7154,478.28481,-524.55013,105.08675,105.08675,50,22.141083,32.945665,31.473008,14.792314,46.265321,151.35207,1487.9711,14209.077,0.6437701,0.7687701,0.6437701,0.3525271,403.55715,1,1,0,5000,12647.898,23807.808,16142.637,5000,5000,5000,5000,5000,549.14967,0,549.14967,-70.864863
706.8,482.40424,482.40424,478.67682,-524.98006,105.08512,105.08512,50,22.140579,32.944541,31.498804,14.804438,46.303242,151.38836,1487.9541,14208.915,0.6437526,0.7687526,0.6437526,0.35282006,403.54827,1,1,0,5000,12647.754,23807.537,16142.286,5000,5000,5000,5000,5000,550.35787,0,550.35787,-71.681048
706.9,483.11601,483.11601,479.09927,-525.44337,105.08349,105.08349,50,22.140075,32.943416,31.526602,14.817503,46.344105,151.4276,1487.9372,14208.753,0.64373508,0.76873508,0.64373508,0.35313546,403.53929,1,1,0,5000,12647.61,23807.266,16141.931,5000,5000,5000,5000,5000,551.57093,0,551.57093,-72.471661
707,483.8501,483.8501,479.55137,-525.93921,105.08186,105.08186,50,22.13957,32.94229,31.556352,14.831486,46.387838,151.4697,1487.9202,14208.591,0.64371755,0.76871755,0.64371755,0.35347272,403.53021,1,1,0,5000,12647.466,23806.995,16141.571,5000,5000,5000,5000,5000,552.78878,0,552.78878,-73.237413
707.1,484.60594,484.60594,480.03237,-526.46674,105.08023,105.08023,50,22.139066,32.941163,31.588004,14.846362,46.434366,151.5146,1487.9032,14208.429,0.64370001,0.76870001,0.64370001,0.3538313,403.52105,1,1,0,5000,12647.322,23806.723,16141.208,5000,5000,5000,5000,5000,554.01137,0,554.01137,-73.978999
707.2,485.38294,485.38294,480.54155,-527.02517,105.0786,105.0786,50,22.13856,32.940035,31.62151,14.86211,46.48362,151.56222,1487.8862,14208.267,0.64368245,0.76868245,0.64368245,0.35421066,403.51179,1,1,0,5000,12647.177,23806.452,16140.842,5000,5000,5000,5000,5000,555.23864,0,555.23864,-74.697096
707.3,486.18056,486.18056,481.07817,-527.6137,105.07696,105.07696,50,22.138055,32.938907,31.656822,14.878706,46.535528,151.61249,1487.8692,14208.105,0.64366488,0.76866488,0.64366488,0.35461026,403.50245,1,1,0,5000,12647.033,23806.18,16140.472,5000,5000,5000,5000,5000,556.47053,0,556.47053,-75.392362
707.4,486.99825,486.99825,481.64154,-528.23156,105.07533,105.07533,50,22.137548,32.937777,31.693894,14.89613,46.590024,151.66535,1487.8522,14207.942,0.64364729,0.76864729,0.64364729,0.35502959,403.49302,1,1,0,5000,12646.888,23805.908,16140.098,5000,5000,5000,5000,5000,557.70698,0,557.70698,-76.06544
707.5,487.83549,487.83549,482.23097,-528.87801,105.07369,105.07369,50,22.137042,32.936646,31.732681,14.91436,46.647041,151.72073,1487.8352,14207.779,0.64362968,0.76862968,0.64362968,0.35546815,403.48352,1,1,0,5000,12646.744,23805.635,16139.721,5000,5000,5000,5000,5000,558.94793,0,558.94793,-76.716953
707.6,488.69178,488.69178,482.8458,-529.55231,105.07205,105.07205,50,22.136535,32.935515,31.773139,14.933375,46.706514,151.77856,1487.8181,14207.616,0.64361205,0.76861205,0.64361205,0.35592544,403.47393,1,1,0,5000,12646.599,23805.363,16139.341,5000,5000,5000,5000,5000,560.19331,0,560.19331,-77.347509
707.7,489.56662,489.56662,483.48537,-530.25375,105.07041,105.07041,50,22.136027,32.934382,31.815225,14.953156,46.768381,151.83879,1487.801,14207.453,0.6435944,0.7685944,0.6435944,0.35640099,403.46427,1,1,0,5000,12646.454,23805.09,16138.957,5000,5000,5000,5000,5000,561.44307,0,561.44307,-77.957699
707.8,490.45952,490.45952,484.14905,-530.98163,105.06877,105.06877,50,22.135519,32.933247,31.858898,14.973682,46.83258,151.90135,1487.7839,14207.29,0.64357673,0.76857673,0.64357673,0.35689432,403.45453,1,1,0,5000,12646.309,23804.816,16138.571,5000,5000,5000,5000,5000,562.69715,0,562.69715,-78.548098
707.9,491.37003,491.37003,484.83622,-531.73527,105.06712,105.06712,50,22.13501,32.932112,31.904116,14.994935,46.899051,151.96617,1487.7668,14207.126,0.64355904,0.76855904,0.64355904,0.35740498,403.44473,1,1,0,5000,12646.163,23804.543,16138.181,5000,5000,5000,5000,5000,563.95548,0,563.95548,-79.119262
708,492.29768,492.29768,485.54627,-532.514,105.06548,105.06548,50,22.1345,32.930975,31.95084,15.016895,46.967735,152.03321,1487.7497,14206.963,0.64354133,0.76854133,0.64354133,0.35793253,403.43486,1,1,0,5000,12646.018,23804.269,16137.789,5000,5000,5000,5000,5000,565.218,0,565.218,-79.671736
708.1,493.24203,493.24203,486.27862,-533.31719,105.06383,105.06383,50,22.13399,32.929836,31.999032,15.039545,47.038576,152.1024,1487.7325,14206.799,0.6435236,0.7685236,0.6435236,0.35847654,403.42491,1,1,0,5000,12645.872,23803.994,16137.394,5000,5000,5000,5000,5000,566.48466,0,566.48466,-80.206044
708.2,494.20266,494.20266,487.03269,-534.14421,105.06218,105.06218,50,22.13348,32.928697,32.048653,15.062867,47.111519,152.1737,1487.7153,14206.635,0.64350584,0.76850584,0.64350584,0.35903658,403.41491,1,1,0,5000,12645.726,23803.72,16136.997,5000,5000,5000,5000,5000,567.75539,0,567.75539,-80.7227
708.3,495.17915,495.17915,487.80793,-534.99444,105.06052,105.06052,50,22.132968,32.927556,32.099666,15.086843,47.186509,152.24703,1487.6981,14206.47,0.64348806,0.76848806,0.64348806,0.35961224,403.40484,1,1,0,5000,12645.58,23803.445,16136.596,5000,5000,5000,5000,5000,569.03013,0,569.03013,-81.222198
708.4,496.17109,496.17109,488.60379,-535.86728,105.05887,105.05887,50,22.132456,32.926413,32.152037,15.111457,47.263494,152.32236,1487.6809,14206.306,0.64347026,0.76847026,0.64347026,0.36020312,403.39472,1,1,0,5000,12645.434,23803.17,16136.194,5000,5000,5000,5000,5000,570.30881,0,570.30881,-81.705021
708.5,497.17808,497.17808,489.41974,-536.76216,105.05721,105.05721,50,22.131943,32.925269,32.20573,15.136693,47.342423,152.39964,1487.6636,14206.141,0.64345243,0.76845243,0.64345243,0.36080883,403.38453,1,1,0,5000,12645.287,23802.894,16135.789,5000,5000,5000,5000,5000,571.59138,0,571.59138,-82.171636
708.6,498.19975,498.19975,490.25527,-537.67851,105.05555,105.05555,50,22.13143,32.924123,32.260711,15.162534,47.423245,152.4788,1487.6463,14205.976,0.64343458,0.76843458,0.64343458,0.36142899,403.37429,1,1,0,5000,12645.141,23802.618,16135.381,5000,5000,5000,5000,5000,572.87776,0,572.87776,-82.622496
708.7,499.23572,499.23572,491.10987,-538.61578,105.05389,105.05389,50,22.130916,32.922976,32.316947,15.188965,47.505912,152.5598,1487.629,14205.811,0.6434167,0.7684167,0.6434167,0.36206324,403.36399,1,1,0,5000,12644.994,23802.341,16134.972,5000,5000,5000,5000,5000,574.16791,0,574.16791,-83.05804
708.8,500.28563,500.28563,491.98306,-539.57344,105.05223,105.05223,50,22.130401,32.921827,32.374406,15.215971,47.590377,152.6426,1487.6117,14205.645,0.64339879,0.76839879,0.64339879,0.36271121,403.35365,1,1,0,5000,12644.847,23802.064,16134.56,5000,5000,5000,5000,5000,575.46175,0,575.46175,-83.478694
708.9,501.34913,501.34913,492.87436,-540.55095,105.05056,105.05056,50,22.129885,32.920676,32.433057,15.243537,47.676594,152.72716,1487.5943,14205.479,0.64338086,0.76838086,0.64338086,0.36337256,403.34325,1,1,0,5000,12644.699,23801.787,16134.146,5000,5000,5000,5000,5000,576.75923,0,576.75923,-83.884871
709,502.42587,502.42587,493.78331,-541.54782,105.04889,105.04889,50,22.129369,32.919523,32.492869,15.271649,47.764518,152.81341,1487.5769,14205.313,0.6433629,0.7683629,0.6433629,0.36404693,403.3328,1,1,0,5000,12644.552,23801.509,16133.73,5000,5000,5000,5000,5000,578.06028,0,578.06028,-84.27697
709.1,503.51551,503.51551,494.70945,-542.56355,105.04722,105.04722,50,22.128851,32.918369,32.553813,15.300292,47.854105,152.90133,1487.5595,14205.147,0.64334491,0.76834491,0.64334491,0.36473401,403.32231,1,1,0,5000,12644.404,23801.231,16133.312,5000,5000,5000,5000,5000,579.36483,0,579.36483,-84.65538
709.2,504.61775,504.61775,495.65235,-543.59766,105.04555,105.04555,50,22.128333,32.917213,32.61586,15.329454,47.945314,152.99086,1487.5421,14204.981,0.64332689,0.76832689,0.64332689,0.36543347,403.31177,1,1,0,5000,12644.256,23800.952,16132.892,5000,5000,5000,5000,5000,580.67282,0,580.67282,-85.020476
709.3,505.73225,505.73225,496.61158,-544.64968,105.04387,105.04387,50,22.127814,32.916055,32.678981,15.359121,48.038102,153.08197,1487.5246,14204.814,0.64330884,0.76830884,0.64330884,0.36614499,403.30118,1,1,0,5000,12644.108,23800.673,16132.471,5000,5000,5000,5000,5000,581.9842,0,581.9842,-85.37262
709.4,506.85871,506.85871,497.58672,-545.71915,105.04219,105.04219,50,22.127295,32.914895,32.743149,15.38928,48.132429,153.17462,1487.5071,14204.647,0.64329077,0.76829077,0.64329077,0.36686826,403.29055,1,1,0,5000,12643.959,23800.394,16132.047,5000,5000,5000,5000,5000,583.29889,0,583.29889,-85.712165
709.5,507.99684,507.99684,498.57737,-546.80563,105.04051,105.04051,50,22.126774,32.913734,32.808338,15.419919,48.228257,153.26876,1487.4896,14204.479,0.64327266,0.76827266,0.64327266,0.367603,403.27989,1,1,0,5000,12643.81,23800.114,16131.622,5000,5000,5000,5000,5000,584.61682,0,584.61682,-86.039451
709.6,509.14633,509.14633,499.58314,-547.90869,105.03882,105.03882,50,22.126253,32.91257,32.874521,15.451025,48.325546,153.36437,1487.472,14204.312,0.64325452,0.76825452,0.64325452,0.3683489,403.26918,1,1,0,5000,12643.661,23799.833,16131.196,5000,5000,5000,5000,5000,585.93795,0,585.93795,-86.354808
709.7,510.30692,510.30692,500.60365,-549.02791,105.03714,105.03714,50,22.12573,32.911405,32.941674,15.482587,48.424261,153.4614,1487.4544,14204.144,0.64323635,0.76823635,0.64323635,0.3691057,403.25844,1,1,0,5000,12643.512,23799.552,16130.767,5000,5000,5000,5000,5000,587.2622,0,587.2622,-86.658554
709.8,511.47832,511.47832,501.63851,-550.16287,105.03544,105.03544,50,22.125207,32.910237,33.009772,15.514593,48.524365,153.55981,1487.4368,14203.975,0.64321815,0.76821815,0.64321815,0.3698731,403.24765,1,1,0,5000,12643.363,23799.271,16130.337,5000,5000,5000,5000,5000,588.58951,0,588.58951,-86.950998
709.9,512.66026,512.66026,502.68737,-551.31319,105.03375,105.03375,50,22.124683,32.909068,33.078791,15.547032,48.625823,153.65957,1487.4192,14203.807,0.64319992,0.76819992,0.64319992,0.37065086,403.23684,1,1,0,5000,12643.213,23798.989,16129.906,5000,5000,5000,5000,5000,589.91981,0,589.91981,-87.232439
710,513.85249,513.85249,503.74987,-552.47847,105.03205,105.03205,50,22.124158,32.907896,33.148708,15.579893,48.728601,153.76066,1487.4015,14203.638,0.64318166,0.76818166,0.64318166,0.3714387,403.22599,1,1,8,5000,12643.063,23798.707,16129.474,5000,5000,5000,5000,5000,591.25303,0,591.25303,-87.503165
710.1,515.05474,515.05474,504.82567,-553.65833,105.03035,105.03035,50,22.123632,32.906723,33.2195,15.613165,48.832665,153.86302,1487.3838,14203.469,0.64316336,0.76816336,0.64316336,0.37223637,403.21511,1,1,8,5000,12642.913,23798.424,16129.04,5000,5000,5000,5000,5000,592.58912,0,592.58912,-87.763455
710.2,516.26677,516.26677,505.91443,-554.85242,105.02865,105.02865,50,22.123105,32.905547,33.291145,15.646838,48.937983,153.96663,1487.366,14203.299,0.64314503,0.76814503,0.64314503,0.37304363,403.20419,1,1,8,5000,12642.762,23798.14,16128.604,5000,5000,5000,5000,5000,593.92801,0,593.92801,-88.013579
710.3,517.48834,517.48834,507.01584,-556.06036,105.02695,105.02695,50,22.122577,32.904369,33.363622,15.680902,49.044524,154.07147,1487.3482,14203.13,0.64312667,0.76812667,0.64312667,0.37386023,403.19325,1,1,8,5000,12642.611,23797.856,16128.168,5000,5000,5000,5000,5000,595.26963,0,595.26963,-88.253798
710.4,518.7192,518.7192,508.12956,-557.28181,105.02524,105.02524,50,22.122048,32.903189,33.436909,15.715347,49.152256,154.17749,1487.3304,14202.959,0.64310827,0.76810827,0.64310827,0.37468595,403.18227,1,1,8,5000,12642.46,23797.572,16127.73,5000,5000,5000,5000,5000,596.61392,0,596.61392,-88.484365
710.5,519.95914,519.95914,509.25529,-558.51644,105.02353,105.02353,50,22.121518,32.902007,33.510986,15.750164,49.26115,154.28468,1487.3126,14202.789,0.64308984,0.76808984,0.64308984,0.37552055,403.17127,1,1,8,5000,12642.309,23797.287,16127.291,5000,5000,5000,5000,5000,597.96081,0,597.96081,-88.705523
710.6,521.20792,521.20792,510.39273,-559.76391,105.02181,105.02181,50,22.120987,32.900823,33.585835,15.785342,49.371177,154.39299,1487.2947,14202.618,0.64307137,0.76807137,0.64307137,0.37636382,403.16025,1,1,8,5000,12642.157,23797.001,16126.851,5000,5000,5000,5000,5000,599.31024,0,599.31024,-88.917507
710.7,522.46533,522.46533,511.54159,-561.0239,105.02009,105.02009,50,22.120456,32.899636,33.661434,15.820874,49.482308,154.5024,1487.2768,14202.447,0.64305287,0.76805287,0.64305287,0.37721553,403.14919,1,1,8,5000,12642.005,23796.715,16126.41,5000,5000,5000,5000,5000,600.66214,0,600.66214,-89.120546
710.8,523.73115,523.73115,512.70158,-562.2961,105.01837,105.01837,50,22.119923,32.898448,33.737766,15.85675,49.594516,154.61289,1487.2588,14202.276,0.64303433,0.76803433,0.64303433,0.37807548,403.13812,1,1,8,5000,12641.853,23796.429,16125.968,5000,5000,5000,5000,5000,602.01644,0,602.01644,-89.314859
710.9,525.00518,525.00518,513.87243,-563.5802,105.01665,105.01665,50,22.119389,32.897257,33.814812,15.892962,49.707774,154.72442,1487.2409,14202.104,0.64301576,0.76801576,0.64301576,0.37894346,403.12702,1,1,8,5000,12641.7,23796.142,16125.525,5000,5000,5000,5000,5000,603.37308,0,603.37308,-89.500658
711,526.2872,526.2872,515.05385,-564.8759,105.01492,105.01492,50,22.118854,32.896064,33.892554,15.9295,49.822055,154.83697,1487.2228,14201.932,0.64299715,0.76799715,0.64299715,0.37981927,403.11589,1,1,8,5000,12641.547,23795.854,16125.081,5000,5000,5000,5000,5000,604.732,0,604.732,-89.67815
711.1,527.57703,527.57703,516.24559,-566.18292,105.01319,105.01319,50,22.118318,32.894868,33.970975,15.966358,49.937333,154.95052,1487.2048,14201.76,0.64297851,0.76797851,0.64297851,0.38070273,403.10475,1,1,8,5000,12641.394,23795.566,16124.636,5000,5000,5000,5000,5000,606.09312,0,606.09312,-89.847532
711.2,528.87446,528.87446,517.44738,-567.50097,105.01145,105.01145,50,22.117781,32.89367,34.050058,16.003527,50.053585,155.06504,1487.1867,14201.587,0.64295983,0.76795983,0.64295983,0.38159363,403.09358,1,1,8,5000,12641.241,23795.277,16124.19,5000,5000,5000,5000,5000,607.45638,0,607.45638,-90.008996
711.3,530.17931,530.17931,518.65899,-568.82977,105.00971,105.00971,50,22.117243,32.89247,34.129786,16.041,50.170786,155.1805,1487.1686,14201.414,0.64294111,0.76794111,0.64294111,0.38249179,403.0824,1,1,8,5000,12641.087,23794.987,16123.743,5000,5000,5000,5000,5000,608.82171,0,608.82171,-90.162726
711.4,531.49139,531.49139,519.88015,-570.16906,105.00797,105.00797,50,22.116704,32.891267,34.210144,16.078768,50.288911,155.29688,1487.1504,14201.24,0.64292236,0.76792236,0.64292236,0.38339703,403.0712,1,1,8,5000,12640.933,23794.697,16123.296,5000,5000,5000,5000,5000,610.18905,0,610.18905,-90.308902
711.5,532.81052,532.81052,521.11064,-571.51858,105.00623,105.00623,50,22.116164,32.890062,34.291115,16.116824,50.407938,155.41416,1487.1322,14201.067,0.64290356,0.76790356,0.64290356,0.38430919,403.05998,1,1,8,5000,12640.779,23794.407,16122.848,5000,5000,5000,5000,5000,611.55833,0,611.55833,-90.447695
711.6,534.13652,534.13652,522.35021,-572.87806,105.00448,105.00448,50,22.115623,32.888855,34.372684,16.155161,50.527845,155.53232,1487.114,14200.893,0.64288473,0.76788473,0.64288473,0.38522807,403.04874,1,1,8,5000,12640.624,23794.116,16122.399,5000,5000,5000,5000,5000,612.92949,0,612.92949,-90.579273
711.7,535.46922,535.46922,523.59865,-574.24726,105.00273,105.00273,50,22.11508,32.887645,34.454836,16.193773,50.648608,155.65133,1487.0957,14200.718,0.64286587,0.76786587,0.64286587,0.38615353,403.03749,1,1,8,5000,12640.469,23793.824,16121.95,5000,5000,5000,5000,5000,614.30245,0,614.30245,-90.703796
